This is HeaderINFO  2012-07-05 09:31:54,559 24714ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
DEBUG 2012-07-05 11:21:58,729 1101037ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:21:58,729 1101037ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:21:58,729 1101037ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:21:59,214 1101521ms MainViewModel          SetLesson          - || == Current Item : 42/93
DEBUG 2012-07-05 11:21:59,448 1101756ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:21:59,448 1101756ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:22:14,449 1116756ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:22:14,449 1116756ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:22:14,449 1116756ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 11:22:14,449 1116756ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:22:14,449 1116756ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:22:23,809 1126116ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:22:23,809 1126116ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:22:23,809 1126116ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:22:23,809 1126116ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:22:24,340 1126647ms MainViewModel          SetLesson          - || == Current Item : 43/93
DEBUG 2012-07-05 11:22:24,559 1126866ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:22:24,559 1126866ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:22:39,560 1141867ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:22:39,560 1141867ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:22:39,560 1141867ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:22:39,560 1141867ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:22:39,560 1141867ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:22:48,888 1151196ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:22:48,888 1151196ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:22:48,888 1151196ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:22:48,888 1151196ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:22:49,357 1151664ms MainViewModel          SetLesson          - || == Current Item : 44/93
DEBUG 2012-07-05 11:22:49,529 1151836ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:22:49,529 1151836ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:23:04,530 1166837ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:23:04,530 1166837ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:23:04,530 1166837ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 11:23:04,530 1166837ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:23:04,530 1166837ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:23:13,968 1176275ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:23:13,968 1176275ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:23:13,968 1176275ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:23:13,968 1176275ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:23:14,483 1176791ms MainViewModel          SetLesson          - || == Current Item : 45/93
DEBUG 2012-07-05 11:23:14,702 1177009ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:23:14,702 1177009ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:23:29,703 1192010ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:23:29,703 1192010ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:23:29,703 1192010ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:23:29,703 1192010ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:23:29,703 1192010ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:23:39,063 1201370ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:23:39,063 1201370ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:23:39,063 1201370ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:23:39,063 1201370ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:23:39,594 1201901ms MainViewModel          SetLesson          - || == Current Item : 46/93
DEBUG 2012-07-05 11:23:39,797 1202104ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:23:39,797 1202104ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:23:54,798 1217105ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:23:54,798 1217105ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:23:54,798 1217105ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:23:54,798 1217105ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:23:54,798 1217105ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:24:04,142 1226449ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:24:04,142 1226449ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:24:04,142 1226449ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:24:04,142 1226449ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:24:04,767 1227074ms MainViewModel          SetLesson          - || == Current Item : 47/93
DEBUG 2012-07-05 11:24:04,986 1227293ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:24:04,986 1227293ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:24:19,987 1242294ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:24:19,987 1242294ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:24:19,987 1242294ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 11:24:19,987 1242294ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:24:19,987 1242294ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:24:29,331 1251638ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:24:29,331 1251638ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:24:29,331 1251638ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:24:29,331 1251638ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:24:29,909 1252216ms MainViewModel          SetLesson          - || == Current Item : 48/93
DEBUG 2012-07-05 11:24:30,128 1252435ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:24:30,128 1252435ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:24:45,128 1267436ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:24:45,128 1267436ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:24:45,128 1267436ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:24:45,128 1267436ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:24:45,128 1267436ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:24:54,410 1276718ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:24:54,410 1276718ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:24:54,410 1276718ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:24:54,410 1276718ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:24:54,910 1277218ms MainViewModel          SetLesson          - || == Current Item : 49/93
DEBUG 2012-07-05 11:24:58,176 1280483ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:24:58,176 1280483ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:25:13,176 1295483ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:25:13,176 1295483ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:25:13,176 1295483ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:25:13,176 1295483ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:25:13,176 1295483ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:25:19,488 1301796ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:25:19,488 1301796ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:25:19,488 1301796ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:25:19,488 1301796ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:25:20,020 1302327ms MainViewModel          SetLesson          - || == Current Item : 50/93
DEBUG 2012-07-05 11:25:20,192 1302499ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:25:20,192 1302499ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:25:35,192 1317499ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:25:35,192 1317499ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:25:35,192 1317499ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:25:35,192 1317499ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:25:35,192 1317499ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:25:44,567 1326874ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:25:44,567 1326874ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:25:44,567 1326874ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:25:44,567 1326874ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:25:45,067 1327374ms MainViewModel          SetLesson          - || == Current Item : 51/93
DEBUG 2012-07-05 11:25:45,254 1327561ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:25:45,254 1327561ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:26:00,254 1342561ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:26:00,254 1342561ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:26:00,254 1342561ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:26:00,254 1342561ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:26:00,254 1342561ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:26:09,645 1351952ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:26:09,645 1351952ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:26:09,645 1351952ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:26:09,645 1351952ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:26:10,207 1352515ms MainViewModel          SetLesson          - || == Current Item : 52/93
DEBUG 2012-07-05 11:26:10,410 1352718ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:26:10,410 1352718ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:26:25,410 1367718ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:26:25,410 1367718ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:26:25,410 1367718ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:26:25,410 1367718ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:26:25,410 1367718ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:26:34,723 1377030ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:26:34,723 1377030ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:26:34,723 1377030ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:26:34,723 1377030ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:26:35,238 1377546ms MainViewModel          SetLesson          - || == Current Item : 53/93
DEBUG 2012-07-05 11:26:35,442 1377749ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:26:35,442 1377749ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
